Name	Set	ImageFile	Type	Faction	Subtitle	Cost	Requires	Provides	Fighting	Power	Body	Rarity	Designators	Text	Script
The Hungry	standard	the_hungry_ltd_400	Edge	Magic	Edge	1	{mag}{mag}		0	0	0	Uncommon	hungry	Gain 3 Power whenever you burn a site for victory. All your characters and sites suffer 2 points of damage if The Hungry leaves play.	
The Pledged	standard	the_pledged_ltd_400	Character	Ascended	Loyal Initiates	1		{asc}	1	0	0	Very Common	pledged loyal initiate		
The Rackets	standard	the_rackets_ltd_400	Edge	Unaligned	Hood Edge	3			0	0	0	Uncommon	racket hood	Comes into play turned. Turn during your turn to take 1 Power from target player's pool and add it to your own.	
The Reconstructed	standard	the_reconstructed_ltd_400	Character	Architects of the Flesh	Abomination	3	{arc}{arc}{arc}	{arc}	5	0	0	Uncommon	reconstructed abomination		
The Red Lantern Tavern	standard	the_red_lantern_tavern_ltd_400	Site	Feng Shui Site	Feng Shui Site	0			0	1	7	Rare	red lantern tavern	Unique. Turn to give target character Assassinate against turned characters until the end of the turn.	
The Unspoken Name	standard	the_unspoken_name_ltd_400	Character	Ascended	Lodge Chairperson	3	{asc}{asc}{asc}{asc}{asc}	{asc}{asc}	6	0	0	Rare	unspoken name lodge chairperson	Unique. Cannot turn to attack. Turn to give Stealth until the end of the turn to any number of characters whose combined play cost does not exceed 7.	
Theft of Fortune	standard	theft_of_fortune_ltd_400	State	Eaters of the Lotus	State	1	{lot}		0	0	0	Rare	theft fortune	Play on any Edge. At the beginning of each of your turns, you may inflict 1 point of damage on any card that subject Edge's controller also controls.	
Thing with a 1000 Tongues	standard	thing_with_a_1000_tongues_ltd_400	Character	Eaters of the Lotus	Disgusting Demon	6	{lot}{mag}{mag}{mag}	{lot}	9	0	0	Rare	thing 1000 tongue disgusting demon	Unique. Sacrifice a character to give Thing With a 1000 Tongues Toughness: 3 until end of turn.	
Thorns of the Lotus	standard	thorns_of_the_lotus_ltd_400	Character	Eaters of the Lotus	Fanatical Archers	2		{lot}	2	0	0	Very Common	thorn lotus fanatical archer		
Throwing Star	standard	throwing_star_ltd_400	State	Unaligned	State	1			0	0	0	Uncommon	throwing star	Weapon. Play on any character. When in combat, and after combat damage is dealt, subject character can inflict 1 point of damage on any character at its location.	
Thunder Knights	standard	thunder_knights_ltd_400	Character	Four Monarchs	Netherworld Soldier	2		{mon}	2	0	0	Common	thunder knight netherworld soldier	There is no limit to the number of Thunder Knights you can have in your deck.	
Thunder on the Mountain	standard	thunder_on_the_mountain_ltd_400	State	Guiding Hand	State	1	{han}		0	0	0	Uncommon	thunder mountain	Play on a site you control. All {arc} cards come into play turned.	
Thunder on Thunder	standard	thunder_on_thunder_ltd_400	Event	Dragons	Event	1	{dra}		0	0	0	Uncommon	thunder	All Edges in play are toasted.	
Tomb of the Beast	standard	tomb_of_the_beast_ltd_400	Edge	Ascended	Edge	2	{asc}		0	0	0	Uncommon	tomb beast	Each player must spend 1 Power at the start of his or her turns or one {mag} card of his or her choice that he or she controls is smoked.	
Tomb Spirit	standard	tomb_spirit_ltd_400	Character	Eaters of the Lotus	Creature	3	{lot}{lot}	{lot}	1	0	0	Rare	tomb spirit creature	Toast one of the characters in your smoked pile to give Tomb Spirit +2 Fighting until the end of the turn.	
Tooth of the Snake	standard	tooth_of_the_snake_ltd_400	Character	Ascended	Lodge Assassin	4	{asc}	{asc}	4	0	0	Uncommon	tooth snake lodge assassin	Stealth.	
Tortured Memories	standard	tortured_memories_ltd_400	Event	Eaters of the Lotus	Event	2	{lot}		0	0	0	Common	tortured memory	Take control of target character until the end of the turn. Character comes to your side unturned.	
Trade Center	standard	trade_center_ltd_400	Site	Unaligned	Site	3			0	2	9	Common	trade center	Feng shui sites to the immediate right and left of Trade Center generate no Power.	
Training Sequence	standard	training_sequence_ltd_400	State	Dragons	State	1	{dra}		0	0	0	Common	training sequence	Play on any character. Subject character gains +1 Fighting. Multiple Training Sequence cards can be played on the same character.	
Tranquil Persuader	standard	tranquil_persuader_ltd_400	Character	Guiding Hand	Mastermind	3	{han}{han}	{han}{chi}	1	0	0	Rare	tranquil persuader mastermind	Turn and maintain to take control of target character. Character comes to your side unturned. Lose control of character if the Power in your pool does not exceed character's play cost.	
Turtle Beach	standard	turtle_beach_ltd_400	Site	Feng Shui Site	Feng Shui Site	0			0	1	6	Rare	turtle beach	Unique. Turn Turtle Beach to redirect damage done to target character from a single source to Turtle Beach.	
Ultimate Mastery	standard	ultimate_mastery_ltd_400	State	Chi	State	1	{chi}		0	0	0	Rare	ultimate mastery	Play on any character. For the duration of the attack, subject character gains the special abilities of each character it is in combat with until combat with that character is resolved.	
Undercover	standard	undercover_ltd_400	State	Dragons	State	1	{dra}		0	0	0	Uncommon	undercover	Play on any character. Subject character can attack back-row sites. Subject can still be blocked by characters at the location it is attacking.	
Undercover Cop	standard	undercover_cop_ltd_400	Character	Ascended	Pledged Operative	2	{asc}	{asc}	X	0	0	Uncommon	undercover cop pledged operative	Stealth. X = the number of Cop characters you control. Can attack back-row sites.	
Vampiric Touch	standard	vampiric_touch_ltd_400	State	Eaters of the Lotus	State	2	{lot}{lot}		0	0	0	Uncommon	vampiric touch	Play on any character. Place a counter on Vampiric Touch whenever a character is smoked. Subject character gains +1 Fighting for each counter on Vampiric Touch. Subject character is smoked at the end of a turn if no characters were smoked during that turn.	
Vassals of the Lotus	standard	vassals_of_the_lotus_ltd_400	Character	Eaters of the Lotus	Ancient Hoods	1		{lot}	1	0	0	Very Common	vassal lotus ancient hood		
Veiling of the Light	standard	veiling_of_the_light_ltd_400	State	Eaters of the Lotus	State	2	{lot}{mag}		0	0	0	Uncommon	veiling light	Play on any feng shui site. Subject site does not count towards a player's feng shui site total for victory purposes.	
Victory for the Underdog	standard	victory_for_the_underdog_ltd_400	Event	Dragons	Event	1	{dra}		0	0	0	Common	victory underdog	Cancel and smoke any {arc} card.	
Vivisector	standard	vivisector_ltd_400	Character	Architects of the Flesh	Abomination Scientist	2	{arc}	{arc}{tek}	1	0	0	Uncommon	vivisector abomination scientist	Turn Vivisector to sacrifice a character and gain Power equal to its play cost.	
Vladimir Kovalov	standard	vladimir_kovalov_ltd_400	Character	Ascended	Lodge Mastermind	4	{asc}{asc}{asc}	{asc}	7	0	0	Rare	vladimir kovalov lodge mastermind	Unique. You may discard an additional card at the beginning of your turn.	
Walker of the Purple Twilight	standard	walker_of_the_purple_twilight_ltd_400	Character	Eaters of the Lotus	Eunuch Sorcerer	5	{lot}{lot}	{lot}{mag}{mag}	6	0	0	Uncommon	walker purple twilight eunuch sorcerer	Whenever Walker of the Purple Twilight damages a feng shui site in an attack, you may inflict 2 points of damage on any target in play.	
Walking Corpses	standard	walking_corpses_ltd_400	Character	Eaters of the Lotus	Undead Servitors	2	{lot}	{lot}	4	0	0	Common	walking corpse undead servitor	Cannot turn to change location and cannot be healed.	
Water Sword	standard	water_sword_ltd_400	State	Unaligned	State	1			0	0	0	Rare	water sword	Weapon. Unique. Subject character gains +1 Fighting. If subject character is smoked, return Water Sword to your hand instead of placing it in the smoked pile.	
Web of the Spider	standard	web_of_the_spider_ltd_400	Character	Ascended	Lodge Mastermind	3	{asc}{asc}{asc}	{asc}	3	0	0	Rare	web spider lodge mastermind	Turn, except during an attack, to change the position of target character to any location on its controller's side.	
Whirlwind Strike	standard	whirlwind_strike_ltd_400	State	Chi	State	1	{chi}		0	0	0	Common	whirlwind strike	Play on any character. If subject character smokes a character it is intercepting, it may intercept another attacking character once combat is over.	
White Disciple	standard	white_disciple_ltd_400	Character	Eaters of the Lotus	Eunuch Sorcerer	2	{lot}	{lot}{mag}	2	0	0	Common	white disciple eunuch sorcerer	Turn White Disciple and inflict 1 point of damage on White Disciple to inflict 2 points of damage on any target.	
White Ninja	standard	white_ninja_ltd_400	Character	Unaligned	Assassin	5			3	0	0	Rare	white ninja assassin	Unique. Stealth. Ambush.	
Wind Across Heaven	standard	wind_across_heaven_ltd_400	Edge	Dragons	Edge	2	{dra}		0	0	0	Uncommon	wind across heaven	{lot} characters suffer 2 points of damage whenever they become turned.	
Wind on the Mountain	standard	wind_on_the_mountain_ltd_400	Event	Guiding Hand	Event	X	{han}{han}		0	0	0	Uncommon	wind mountain	Return X Event cards of your choice in your smoked pile to your hand. Toast Wind on the Mountain after use.	
Wong Fei Hong	standard	wong_fei_hong_ltd_400	Character	Guiding Hand	Kung Fu Master	6	{han}{han}{han}{han}	{han}{chi}	11	0	0	Rare	wong fei hong kung fu master	Unique.	
Zheng Yi Quan	standard	zheng_yi_quan_ltd_400	Character	Dragons	Kung Fu Master	6	{dra}{dra}{dra}{dra}	{dra}{chi}	11	0	0	Rare	zheng yi quan kung fu master	Unique.	
